specimen_id,input_resistance,tau,v_baseline,sag_nearest_minus_100,ap_1_peak_v_short_square,ap_1_upstroke_downstroke_ratio_short_square,ap_1_width_short_square,driver,dataset
850845697,227.7812063694,0.0277932936897665,-62.90147194495568,0.1523250043392181,51.74374771118164,2.2294736666266246,0.0006599999999999,Sst-IRES-Cre,MET
730734599,142.4998790025711,0.0102391160485374,-74.1437507042518,0.0432646982371807,5.900000095367432,1.5777887676874562,0.0003999999999999,Pvalb-IRES-Cre,MET
706265097,203.90623807907104,0.0153253666831081,-63.76542351462624,0.2243741303682327,30.36079788208008,1.7870877907519749,0.000470909090909,Sst-IRES-Cre,MET
796696588,256.56262040138245,0.0116526944168622,-72.26066665649414,0.0909934341907501,38.32500457763672,3.472480217630224,0.0006199999999999,Vip-IRES-Cre,MET
760315920,263.4374499320984,0.0279005130568451,-62.82157373428345,0.1228615418076515,47.243751525878906,2.279239215373252,0.0005,Sst-IRES-Cre,MET
817176599,162.06257045269012,0.0125879278670985,-65.22248776753743,0.0240790080279111,40.78749847412109,1.6425817165619694,0.0003799999999999,Sst-IRES-Cre,MET
760995868,145.51131427288055,0.0167693117063445,-70.58836059570312,0.020420454442501,19.181251525878903,1.6249347512869678,0.00042,Sst-IRES-Cre,MET
657661984,160.78108549118042,0.0102789529619867,-74.18759155273438,0.057318702340126,30.6875,2.1418378295183764,0.0004466666666666,Sst-IRES-Cre,MET
756604961,103.2814010977745,0.0055632005326416,-69.79175662994385,0.0099715581163764,29.924999237060547,1.2855580852104038,0.0002599999999999,Pvalb-IRES-Cre,MET
731349026,137.03131675720215,0.0087759870107517,-61.77188841501872,0.0260267108678817,30.53125190734864,1.4628286755759563,0.00043,Pvalb-IRES-Cre,MET
714932261,299.53113198280334,0.0240484306332614,-54.95041614108615,0.0351675488054752,21.125,3.478529350500696,0.0008919999999999,Vip-IRES-Cre,MET
710098982,396.406352519989,0.0153165008667048,-67.68337885538737,0.0659361779689788,17.700000762939453,3.4965668900735394,0.00064,Vip-IRES-Cre,MET
718643242,219.5313572883606,0.0200196251449841,-67.08496856689453,0.2880451679229736,40.1171875,1.8291150364812483,0.0004849999999999,Sst-IRES-Cre,MET
